emp_number,surname,user_name,gender,city,job_title,department_name,store_location,division,age,lengthservice,absenthours,business_unit
2033,Harrington,Christopher,M,Sorrento,Meat Cutter,Meats,Kamloops,Stores,50,3,100.08,Stores
2034,Sanderson,John,M,Pemberton,Meat Cutter,Meats,Squamish,Stores,32,4,6.70,Stores
2035,Dupree,Ryan,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,48,4,69.02,Stores
2036,Jackson,Raymond,M,Burnaby,Meat Cutter,Meats,Burnaby,Stores,32,6,31.11,Stores
2037,Corbett,Patrina,F,Mica Creek,Meat Cutter,Meats,Kelowna,Stores,39,4,50.75,Stores
2038,Butler,Erica,F,Port Coquitlam,Dairy Person,Dairy,Port Coquitlam,Stores,52,5,114.81,Stores
2039,Walker,Ann,F,Fulford Harbour,Meat Cutter,Meats,Victoria,Stores,40,4,28.74,Stores
2040,Koehn,Paul,M,Fort St John,Customer Service Manager,Customer Service,Fort St John,Stores,21,4,0.00,Stores
2041,Marvin,Edward,M,Cranbrook,Meat Cutter,Meats,Cranbrook,Stores,54,6,116.61,Stores
2042,Soto,Mckinley,M,Haney,Store Manager,Store Management,Haney,Stores,42,6,41.70,Stores
2043,Seals,Linda,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,54,5,144.56,Stores
2044,Kurtz,Bernard,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,49,7,25.80,Stores
2045,Cross,Cynthia,F,Abbotsford,Meat Cutter,Meats,Abbotsford,Stores,52,3,163.70,Stores
2046,Galvan,John,M,Surrey,Meat Cutter,Meats,Surrey,Stores,56,6,61.90,Stores
2047,Cordova,Carmen,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,49,6,101.79,Stores
2048,Monroe,Tyrone,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,48,7,86.68,Stores
2049,Rosales,Julie,F,Duncan,Meat Cutter,Meats,Quesnel,Stores,20,5,0.00,Stores
2050,Crow,Tamara,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,39,3,70.52,Stores
2051,Maier,Myrna,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,64,7,172.03,Stores
2052,Trotta,Ashley,F,Duncan,Dairy Person,Dairy,Quesnel,Stores,29,4,0.00,Stores
2053,Laury,Jerry,M,Yarrow,Processed Foods Manager,Processed Foods,Chilliwack,Stores,50,4,97.52,Stores
2054,Greenberg,Richard,M,New Westminister,Dairy Person,Dairy,New Westminister,Stores,42,4,31.24,Stores
2055,Mulligan,Stephen,M,Midway,Meat Cutter,Meats,Trail,Stores,29,6,0.00,Stores
2056,Ferris,Robert,M,Sorrento,Meat Cutter,Meats,Kamloops,Stores,60,6,148.53,Stores
2057,Carter,Billie,M,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,32,3,0.36,Stores
2058,Wood,Tracy,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,26,5,0.00,Stores
2059,Spigner,Paul,M,Langley,Dairy Person,Dairy,Langley,Stores,32,9,9.76,Stores
2060,Yarbrough,Robert,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,50,1,90.85,Stores
2061,Lafever,Steven,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,38,6,0.00,Stores
2062,Gonzalez,Meghan,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,44,5,96.41,Stores
2063,Cox,Sharon,F,Victoria,Meat Cutter,Meats,Victoria,Stores,52,6,153.06,Stores
2064,Mitchell,Deborah,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,35,5,8.33,Stores
2065,Brown,Ruthie,F,Comox,Meat Cutter,Meats,Nanaimo,Stores,23,3,0.00,Stores
2066,West,Lucia,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,44,4,88.25,Stores
2067,Ballou,Corey,M,Rock Creek,Meat Cutter,Meats,Kelowna,Stores,30,3,0.00,Stores
2068,Clark,Richard,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,39,2,28.54,Stores
2069,Howard,Barbara,F,Mica Creek,Meat Cutter,Meats,Kelowna,Stores,29,6,4.96,Stores
2070,Logsdon,Lamont,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,39,5,38.76,Stores
2071,Franklin,Joyce,F,Prince George,Meat Cutter,Meats,Prince George,Stores,43,4,70.77,Stores
2072,Shetler,Tom,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,53,3,89.20,Stores
2073,Ross,Gilda,F,Burnaby,Meat Cutter,Meats,Burnaby,Stores,34,4,42.28,Stores
2074,Bedard,Norman,M,Mission,Meat Cutter,Meats,Burnaby,Stores,58,2,127.08,Stores
2075,Bennett,Cathy,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,33,5,0.00,Stores
2076,Ng,Betty,F,Langley,Customer Service Manager,Customer Service,Langley,Stores,40,4,53.98,Stores
2077,Surrett,Gloria,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,51,5,89.96,Stores
2078,Hernandez,Stephanie,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,61,2,149.18,Stores
2079,Brown,Bryant,M,Peachland,Meat Cutter,Meats,Kelowna,Stores,30,7,0.00,Stores
2080,Wallach,Angelica,F,Castlegar,Meat Cutter,Meats,Trail,Stores,39,4,52.41,Stores
2081,Elrod,Karen,F,Victoria,Meat Cutter,Meats,Victoria,Stores,59,5,151.24,Stores
2082,Mosher,Douglas,M,Westbank,Meat Cutter,Meats,Kelowna,Stores,25,6,0.00,Stores
2083,Coto,Kennith,M,Fernie,Meat Cutter,Meats,Cranbrook,Stores,44,5,0.00,Stores
2084,Pendergast,Tricia,F,Victoria,Meat Cutter,Meats,Victoria,Stores,55,6,157.37,Stores
2085,Stange,Sammy,M,Vernon,Meat Cutter,Meats,Vernon,Stores,32,1,0.00,Stores
2086,Smothers,Eunice,F,Whistler,Meat Cutter,Meats,Squamish,Stores,48,3,49.06,Stores
2087,Myers,Evelyn,F,Pouce Coupe,Dairy Person,Dairy,Fort St John,Stores,42,6,50.73,Stores
2088,Orr,Paul,M,Rosedale,Customer Service Manager,Customer Service,Chilliwack,Stores,41,6,16.16,Stores
2089,Hernandez,Richard,M,Port Alberni,Meat Cutter,Meats,Nanaimo,Stores,45,5,33.89,Stores
2090,Pendergrass,Kenneth,M,Bougie Creek,Meat Cutter,Meats,Quesnel,Stores,41,5,89.71,Stores
2091,Griggs,Shirley,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,31,4,51.82,Stores
2092,Anderson,Stephen,M,Kelowna,Meat Cutter,Meats,Kelowna,Stores,51,5,52.90,Stores
2093,Lindsey,Alvin,M,Port Coquitlam,Processed Foods Manager,Processed Foods,Port Coquitlam,Stores,41,4,56.79,Stores
2094,Woodard,Mable,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,44,8,89.53,Stores
2095,Eisenhower,Betty,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,41,3,104.16,Stores
2096,Thrash,Lori,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,44,4,99.45,Stores
2097,Hughes,Jon,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,23,0,0.00,Stores
2098,Aoki,David,M,Williams Lake,Meat Cutter,Meats,Williams Lake,Stores,33,4,0.00,Stores
2099,Griffith,Loren,M,Bridge Lake,Meat Cutter,Meats,Kamloops,Stores,41,3,60.61,Stores
2100,Cabe,Catherine,F,Sparwood,Meat Cutter,Meats,Cranbrook,Stores,46,5,16.11,Stores
2101,Gonzales,Michael,M,Willow Point,Meat Cutter,Meats,Trail,Stores,39,4,37.67,Stores
2102,Kolb,Teri,F,Vernon,Meat Cutter,Meats,Vernon,Stores,33,4,53.04,Stores
2103,Brown,Eric,M,White Rock,Produce Clerk,Produce,White Rock,Stores,29,4,0.45,Stores
2104,Nieto,Lindsey,F,Aldergrove,Meat Cutter,Meats,Aldergrove,Stores,32,6,5.86,Stores
2105,Kang,Janet,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,37,4,42.32,Stores
2106,Atkinson,Concepcion,F,Willow Point,Dairy Person,Dairy,Trail,Stores,30,5,53.63,Stores
2107,Bridges,Jessica,F,Burnaby,Meat Cutter,Meats,Burnaby,Stores,40,7,75.84,Stores
2108,Cummings,Sandra,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,35,4,38.29,Stores
2109,Gainer,Royce,M,Lake Cowichan,Dairy Person,Dairy,Victoria,Stores,34,4,0.00,Stores
2110,Johnson,William,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,45,6,49.92,Stores
2111,Harris,Michel,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,37,3,16.33,Stores
2112,Price,Krystina,F,Sechelt,Dairy Person,Dairy,West Vancouver,Stores,49,6,71.26,Stores
2113,Cross,Gail,F,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,43,7,90.70,Stores
2114,Conner,Donna,F,North Vancouver,Bakery Manager,Bakery,North Vancouver,Stores,42,2,28.02,Stores
2115,Bishop,Robert,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,50,9,69.81,Stores
2116,Rehkop,Suzanne,F,Whistler,Meat Cutter,Meats,Squamish,Stores,39,4,47.35,Stores
2117,Fleming,Ignacio,M,Beaver Valley,Bakery Manager,Bakery,Williams Lake,Stores,45,3,70.77,Stores
2118,Hernandez,Emma,F,Vavenby,Meat Cutter,Meats,Kamloops,Stores,61,6,169.42,Stores
2119,Braxton,Edna,F,Revelstoke,Meat Cutter,Meats,Kelowna,Stores,45,4,113.40,Stores
2120,Allen,Don,M,Nelson,Meats Manager,Meats,Nelson,Stores,52,4,98.00,Stores
2121,Martin,Adam,M,Victoria,Dairy Person,Dairy,Victoria,Stores,38,5,17.00,Stores
2122,Spencer,Nicholas,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,52,4,74.29,Stores
2123,Cox,Mary,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,35,5,46.19,Stores
2124,Williams,Linda,F,Langley,Dairy Person,Dairy,Langley,Stores,34,3,52.06,Stores
2125,Herrera,James,M,Burnaby,Meat Cutter,Meats,Burnaby,Stores,38,4,26.31,Stores
2126,Fulgham,Rafael,M,Tatla Lake,Dairy Person,Dairy,Williams Lake,Stores,58,2,161.68,Stores
2127,Middleton,Michelle,F,Fulford Harbour,Meat Cutter,Meats,Victoria,Stores,48,3,83.73,Stores
2128,Jenkins,John,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,46,8,71.10,Stores
2129,Luna,James,M,Prince George,Dairy Person,Dairy,Prince George,Stores,49,3,79.01,Stores
2130,Martinez,Steven,M,Burnaby,Meat Cutter,Meats,Burnaby,Stores,60,4,142.06,Stores
2131,Grissom,Betty,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,44,4,144.25,Stores
2132,Cox,Davida,F,Courtenay,Meat Cutter,Meats,Nanaimo,Stores,40,4,98.53,Stores
2133,Barnes,Frank,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,46,5,70.28,Stores
2134,Tovar,Jose,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,70,7,148.60,Stores
2135,London,Michael,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,44,4,56.26,Stores
2136,Malley,Amanda,F,Fort St James,Dairy Person,Dairy,Prince George,Stores,42,3,104.12,Stores
2137,Hoskins,Roberta,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,60,5,165.26,Stores
2138,Chacon,David,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,43,4,45.58,Stores
2139,Gadsden,Mary,F,Fulford Harbour,Dairy Person,Dairy,Victoria,Stores,17,6,0.00,Stores
2140,Hyman,Yvette,F,Pitt Meadows,Dairy Person,Dairy,Pitt Meadows,Stores,39,5,52.22,Stores
2141,Thorson,Sharon,F,Cobble Hill,Meat Cutter,Meats,Victoria,Stores,62,4,176.71,Stores
2142,August,Joseph,M,Enderby,Meat Cutter,Meats,Vernon,Stores,34,4,0.00,Stores
2143,Bigler,Peter,M,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,37,5,54.25,Stores
2144,Depriest,Samuel,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,25,5,0.00,Stores
2145,Delacruz,Jonathan,M,Burnaby,Meat Cutter,Meats,Burnaby,Stores,43,5,72.54,Stores
2146,Peterson,Brian,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,41,4,35.78,Stores
2147,Lewis,Donna,F,Port Coquitlam,Meat Cutter,Meats,Port Coquitlam,Stores,47,5,107.00,Stores
2148,Moss,Weldon,M,Victoria,Meat Cutter,Meats,Victoria,Stores,54,5,41.67,Stores
2149,Jason,Ruth,F,Burnaby,Produce Clerk,Produce,Burnaby,Stores,56,3,147.76,Stores
2150,Baumeister,Joshua,M,Dawson Creek,Dairy Person,Dairy,Dawson Creek,Stores,57,5,93.34,Stores
2151,Durkee,Perry,M,Prince George,Dairy Person,Dairy,Prince George,Stores,41,2,72.26,Stores
2152,Brown,Lloyd,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,33,3,0.00,Stores
2153,Stevenson,Phil,M,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,39,5,0.00,Stores
2154,Lynch,Robin,F,Surrey,Meat Cutter,Meats,Surrey,Stores,46,4,118.91,Stores
2155,Eubanks,Marianna,F,Vanderhoof,Meat Cutter,Meats,Prince George,Stores,29,5,1.95,Stores
2156,Wilson,Shaun,M,Kelowna,Meat Cutter,Meats,Kelowna,Stores,52,2,108.67,Stores
2157,Cleveland,Sara,F,Victoria,Meat Cutter,Meats,Victoria,Stores,25,7,0.00,Stores
2158,Johnson,Martin,M,Clinton,Meat Cutter,Meats,Kamloops,Stores,41,6,38.30,Stores
2159,Simmons,Stefanie,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,36,4,16.57,Stores
2160,Dang,William,M,Huntingdon,Meat Cutter,Meats,Abbotsford,Stores,45,5,29.94,Stores
2161,Bowen,Kevin,M,Beaver Valley,Processed Foods Manager,Processed Foods,Williams Lake,Stores,28,4,0.00,Stores
2162,May,Stephen,M,Richmond,Dairy Person,Dairy,Richmond,Stores,46,6,124.45,Stores
2163,Danner,Randy,M,Victoria,Meat Cutter,Meats,Victoria,Stores,49,5,115.54,Stores
2164,Chambers,John,M,Winfield,Meat Cutter,Meats,Kelowna,Stores,50,6,61.90,Stores
2165,Cordes,Richard,M,Kitimat,Meat Cutter,Meats,Terrace,Stores,37,5,28.37,Stores
2166,Crump,Marion,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,40,5,58.11,Stores
2167,McCabe,Karen,F,Vernon,Meat Cutter,Meats,Vernon,Stores,30,5,13.60,Stores
2168,Childress,William,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,29,4,0.00,Stores
2169,Reuter,Cynthia,F,Qualicum Beach,Meat Cutter,Meats,Nanaimo,Stores,37,5,25.61,Stores
2170,Murphy,John,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,33,8,14.97,Stores
2171,Lightle,Keith,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,47,4,64.17,Stores
2172,Rodriguez,Jeanette,F,Gibsons,Processed Foods Manager,Processed Foods,West Vancouver,Stores,43,3,51.94,Stores
2173,Tilley,Paul,M,Burnaby,Produce Clerk,Produce,Burnaby,Stores,43,3,76.76,Stores
2174,Schneider,Johnie,F,Langley,Dairy Person,Dairy,Langley,Stores,44,4,126.51,Stores
2175,Kornegay,Christopher,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,42,3,37.03,Stores
2176,Woodward,Emma,F,Victoria,Meat Cutter,Meats,Victoria,Stores,36,4,65.43,Stores
2177,Krout,Paul,M,Burnaby,Produce Clerk,Produce,Burnaby,Stores,53,5,84.23,Stores
2178,Krause,Barbara,F,Prince George,Meat Cutter,Meats,Prince George,Stores,48,3,126.87,Stores
2179,Elmore,Pearl,F,Langley,Meat Cutter,Meats,Langley,Stores,47,3,93.38,Stores
2180,Liu,Clifton,M,Chetwynd,Meat Cutter,Meats,Prince George,Stores,46,3,62.17,Stores
2181,Ferguson,Earl,M,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,46,5,79.54,Stores
2182,Taylor,Andrew,M,Summerland,Meat Cutter,Meats,Kelowna,Stores,47,6,59.06,Stores
2183,Pitman,Judy,F,Victoria,Meat Cutter,Meats,Victoria,Stores,39,7,57.79,Stores
2184,McCraw,Robert,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,29,3,36.66,Stores
2185,Cox,Louis,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,43,4,46.90,Stores
2186,Arnett,Daniel,M,Kamloops,Meat Cutter,Meats,Kamloops,Stores,44,6,18.41,Stores
2187,Wood,Steven,M,Richmond,Processed Foods Manager,Processed Foods,Richmond,Stores,40,3,45.46,Stores
2188,Smith,Priscilla,F,Victoria,Meat Cutter,Meats,Victoria,Stores,47,6,89.92,Stores
2189,Trahan,Callie,F,Enderby,Meat Cutter,Meats,Vernon,Stores,32,3,0.16,Stores
2190,Sloan,Robert,M,Trail,Meat Cutter,Meats,Trail,Stores,40,6,59.38,Stores
2191,Stone,Terry,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,51,4,137.01,Stores
2192,Drake,Stephen,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,46,6,75.10,Stores
2193,Senn,Edmund,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,42,6,9.26,Stores
2194,Poole,Claudia,F,Chilliwack,Meat Cutter,Meats,Chilliwack,Stores,36,6,50.14,Stores
2195,Johnson,Alice,F,Hope,Meat Cutter,Meats,Chilliwack,Stores,37,4,58.13,Stores
2196,Carr,Cecil,M,Victoria,Meat Cutter,Meats,Victoria,Stores,42,5,34.37,Stores
2197,Segovia,Kathy,F,Courtenay,Meat Cutter,Meats,Nanaimo,Stores,47,4,72.10,Stores
2198,Strauss,Michael,M,Terrace,Dairy Person,Dairy,Terrace,Stores,67,5,150.35,Stores
2199,Penton,Norman,M,Squamish,Meat Cutter,Meats,Squamish,Stores,55,5,62.24,Stores
2200,Buscher,Van,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,44,4,45.12,Stores
2201,Bourbeau,Barbra,F,Hope,Meat Cutter,Meats,Chilliwack,Stores,46,6,64.48,Stores
2202,Durocher,Blanche,F,Coquitlam,Meat Cutter,Meats,Nanaimo,Stores,26,6,0.00,Stores
2203,Ruiz,Gail,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,42,3,67.51,Stores
2204,Gillispie,Pamela,F,Vancouver,Baker,Bakery,Vancouver,Stores,43,6,93.45,Stores
2205,Wells,Florine,F,Vancouver,Baker,Bakery,Vancouver,Stores,50,6,111.71,Stores
2206,Krause,Gary,M,Penticton,Meat Cutter,Meats,Kelowna,Stores,37,6,24.91,Stores
2207,Stump,Martha,F,Vancouver,Baker,Bakery,Vancouver,Stores,65,6,234.21,Stores
2208,Kennedy,Lynn,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,34,4,52.14,Stores
2209,Brinson,Lindsey,F,Vernon,Meat Cutter,Meats,Vernon,Stores,50,5,87.13,Stores
2210,Gwynn,Herman,M,Kelowna,Meat Cutter,Meats,Kelowna,Stores,33,6,46.75,Stores
2211,Thomas,Clara,F,Victoria,Meat Cutter,Meats,Victoria,Stores,29,1,14.74,Stores
2212,Isaacs,Laura,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,49,6,155.54,Stores
2213,Berry,Christina,F,Vancouver,Baker,Bakery,Vancouver,Stores,51,3,129.54,Stores
2214,Lemon,Lizabeth,F,Prince George,Meat Cutter,Meats,Prince George,Stores,61,5,181.63,Stores
2215,Maxwell,Jasmine,F,Vancouver,Baker,Bakery,Vancouver,Stores,46,3,100.56,Stores
2216,Crow,Kevin,M,Burnaby,Meat Cutter,Meats,Burnaby,Stores,40,6,10.79,Stores
2217,Knight,Anna,F,Victoria,Meat Cutter,Meats,Victoria,Stores,60,4,173.38,Stores
2218,Langford,Melinda,F,Vancouver,Baker,Bakery,Vancouver,Stores,47,6,81.69,Stores
2219,Bunch,Julia,F,Vernon,Meat Cutter,Meats,Vernon,Stores,50,4,49.20,Stores
2220,Atchison,Richard,M,Victoria,Meat Cutter,Meats,Victoria,Stores,38,6,13.47,Stores
2221,McMurray,Melanie,F,Vancouver,Baker,Bakery,Vancouver,Stores,37,4,50.87,Stores
2222,Johnson,Winfred,M,Vancouver,Baker,Bakery,Vancouver,Stores,38,5,45.21,Stores
2223,Flores,Lillian,F,Victoria,Meat Cutter,Meats,Victoria,Stores,46,5,118.24,Stores
2224,Galvan,Louis,M,Tofino,Meat Cutter,Meats,Nanaimo,Stores,43,2,46.53,Stores
2225,Armstrong,Harry,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,69,3,155.67,Stores
2226,Barnes,Julio,M,Vancouver,Baker,Bakery,Vancouver,Stores,46,5,42.98,Stores
2227,McClain,Thomas,M,Fort St John,Meat Cutter,Meats,Fort St John,Stores,32,5,22.87,Stores
2228,Dobbins,Douglas,M,Grasmere,Meat Cutter,Meats,Cranbrook,Stores,33,3,23.45,Stores
2229,Rojo,Lewis,M,Vancouver,Baker,Bakery,Vancouver,Stores,51,4,128.54,Stores
2230,Johnson,Kyle,M,Victoria,Meat Cutter,Meats,Victoria,Stores,40,3,0.00,Stores
2231,Jennings,William,M,Vancouver,Baker,Bakery,Vancouver,Stores,39,6,43.98,Stores
2232,Velez,Brenda,F,Manning Park,Meat Cutter,Meats,Chilliwack,Stores,35,6,17.25,Stores
2233,Petty,Mary,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,65,7,176.61,Stores
2234,Flickinger,Teresa,F,Victoria,Meat Cutter,Meats,Victoria,Stores,37,4,95.13,Stores
2235,Smith,Tina,F,Vancouver,Baker,Bakery,Vancouver,Stores,52,3,130.82,Stores
2236,Pringle,Mack,M,Victoria,Meat Cutter,Meats,Victoria,Stores,39,2,38.87,Stores
2237,Pennington,Lynn,M,Richmond,Customer Service Manager,Customer Service,Richmond,Stores,28,2,0.00,Stores
2238,Hansen,James,M,Chilliwack,Meat Cutter,Meats,Chilliwack,Stores,30,5,0.00,Stores
2239,Patten,Sylvia,F,Kitimat,Dairy Person,Dairy,Terrace,Stores,45,3,70.84,Stores
2240,Gravelle,Amy,F,Comox,Meat Cutter,Meats,Nanaimo,Stores,22,4,0.00,Stores
2241,North,Jennifer,F,Chilliwack,Meat Cutter,Meats,Chilliwack,Stores,61,4,139.24,Stores
2242,Castro,William,M,Sardis,Meat Cutter,Meats,Chilliwack,Stores,41,4,56.57,Stores
2243,Grote,Rosalyn,F,Tofino,Meat Cutter,Meats,Nanaimo,Stores,47,2,97.43,Stores
2244,Desmarais,Michael,M,Sorrento,Meat Cutter,Meats,Kamloops,Stores,25,7,0.00,Stores
2245,Price,Charles,M,Richmond,Meat Cutter,Meats,Richmond,Stores,59,4,107.49,Stores
2246,Jaynes,William,M,Vancouver,Baker,Bakery,Vancouver,Stores,39,2,25.52,Stores
2247,Diaz,Judy,F,Nakusp,Produce Manager,Produce,Nelson,Stores,13,6,0.00,Stores
2248,Miller,Robert,M,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,38,4,34.48,Stores
2249,Hazelwood,Bess,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,48,5,83.83,Stores
2250,Davidson,Alexandra,F,Vancouver,Baker,Bakery,Vancouver,Stores,55,2,164.08,Stores
2251,Risch,Elvin,M,Victoria,Meat Cutter,Meats,Victoria,Stores,51,2,94.95,Stores
2252,Neely,Kathleen,F,Vancouver,Baker,Bakery,Vancouver,Stores,45,5,115.95,Stores
2253,Weir,Adam,M,Fernie,Meat Cutter,Meats,Cranbrook,Stores,49,5,80.97,Stores
2254,Wasinger,Susan,F,Wildwood,Meat Cutter,Meats,Nanaimo,Stores,26,5,0.00,Stores
2255,Campbell,Dennis,M,West Vancouver,Customer Service Manager,Customer Service,West Vancouver,Stores,52,5,65.30,Stores
2256,Gaudreau,Margaret,F,Richmond,Meat Cutter,Meats,Richmond,Stores,28,4,1.67,Stores
2257,Valadez,Annie,F,Vancouver,Baker,Bakery,Vancouver,Stores,39,6,45.95,Stores
2258,Dibble,Manuela,F,Kamloops,Meat Cutter,Meats,Kamloops,Stores,40,5,75.76,Stores
2259,Fleischer,Delia,F,Burnaby,Produce Clerk,Produce,Burnaby,Stores,37,6,0.00,Stores
2260,Monk,Linda,F,Port Hardy,Meat Cutter,Meats,Nanaimo,Stores,34,8,0.00,Stores
2261,Gonzales,Charlotte,F,Prince George,Meat Cutter,Meats,Prince George,Stores,48,5,139.12,Stores
2262,Thompson,Christopher,M,Victoria,Meat Cutter,Meats,Victoria,Stores,62,6,170.83,Stores
2263,Johnson,Jennifer,F,Victoria,Meat Cutter,Meats,Victoria,Stores,44,6,32.73,Stores
2264,Clark,Lorraine,F,Sidney,Meat Cutter,Meats,Victoria,Stores,42,5,117.05,Stores
2265,Randolph,Susan,F,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,32,3,21.39,Stores
2266,Taylor,Jennifer,F,North Vancouver,Dairy Person,Dairy,North Vancouver,Stores,50,5,44.66,Stores
2267,Gardner,Frank,M,Campbell River,Meat Cutter,Meats,Nanaimo,Stores,53,5,97.54,Stores
2268,Tucker,Minnie,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,33,6,33.81,Stores
2269,Weisz,Lisa,F,Port Coquitlam,Customer Service Manager,Customer Service,Port Coquitlam,Stores,42,7,79.34,Stores
2270,Robinson,Andrew,M,Victoria,Meat Cutter,Meats,Victoria,Stores,43,5,53.77,Stores
2271,Cook,Maude,F,Victoria,Meat Cutter,Meats,Victoria,Stores,29,5,0.00,Stores
2272,William,Bonnie,F,Surrey,Meat Cutter,Meats,Surrey,Stores,35,7,0.00,Stores
2273,Michie,Brittany,F,Vancouver,Baker,Bakery,Vancouver,Stores,45,6,102.12,Stores
2274,Jones,Helen,F,Burnaby,Produce Clerk,Produce,Burnaby,Stores,46,5,139.51,Stores
2275,Leon,Melanie,F,Ganges,Meat Cutter,Meats,Victoria,Stores,39,4,42.93,Stores
2276,Cole,Theresa,F,Vancouver,Baker,Bakery,Vancouver,Stores,39,5,50.08,Stores
2277,Curtis,Benjamin,M,Black Point,Meat Cutter,Meats,Vernon,Stores,50,2,99.62,Stores
2278,Olmo,Ruth,F,Courtenay,Meat Cutter,Meats,Nanaimo,Stores,42,6,62.10,Stores
2279,Williams,Velma,F,Pender Harbour,Meat Cutter,Meats,Victoria,Stores,45,3,88.79,Stores
2280,Klass,Emanuel,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,57,5,99.85,Stores
2281,Markel,Emma,F,Chilliwack,Dairy Person,Dairy,Chilliwack,Stores,60,1,109.06,Stores
2282,Jimenez,Vivian,F,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,34,4,0.51,Stores
2283,Flores,Carrie,F,Nanaimo,Meat Cutter,Meats,Nanaimo,Stores,41,4,89.55,Stores
2284,Johnson,Edward,M,Topley,Dairy Person,Dairy,Prince George,Stores,27,3,15.09,Stores
2285,Frechette,Dorothy,F,Richmond,Dairy Person,Dairy,Richmond,Stores,48,5,113.10,Stores
2286,Beck,Claire,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,49,5,128.17,Stores
2287,Terrazas,Tracey,F,Fort St John,Meat Cutter,Meats,Fort St John,Stores,39,3,26.05,Stores
2288,Dent,Carlos,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,46,6,56.53,Stores
2289,Torres,Willie,M,Victoria,Meat Cutter,Meats,Victoria,Stores,33,4,0.00,Stores
